DS_NAME,N,NL,CLF_NAME,KFOLDS,TRE,TESTE,TESTE_STD,E_DIFF,REGULARIZATIN,HPS
Moon,100,0.1,svm,5,1.0,0.55,0.05477225575051661,0.44999999999999996,1.0,1000.0
Moon,100,0.2,svm,5,0.57,0.5700000000000001,0.06782329983125267,-1.1102230246251565e-16,1.0,0.001
Moon,100,0.2,svm,5,0.69,0.6599999999999999,0.11575836902790225,0.030000000000000027,1.0,0.005
Moon,100,0.2,svm,5,0.865,0.86,0.048989794855663536,0.0050000000000000044,1.0,0.01
Moon,100,0.2,svm,5,0.885,0.8699999999999999,0.05099019513592783,0.015000000000000124,1.0,0.1
Moon,100,0.2,svm,5,0.93,0.9400000000000001,0.037416573867739396,-0.010000000000000009,1.0,0.5
Moon,100,0.2,svm,5,0.9425000000000001,0.9400000000000001,0.037416573867739396,0.0025000000000000577,1.0,1.0
Moon,100,0.2,svm,5,0.9675,0.95,0.031622776601683784,0.01750000000000007,1.0,5.0
Moon,100,0.2,svm,5,0.9700000000000001,0.95,0.031622776601683784,0.02000000000000013,1.0,10.0
Moon,100,0.2,svm,5,0.9949999999999999,0.79,0.10198039027185571,0.20499999999999985,1.0,100.0
Moon,100,0.2,svm,5,1.0,0.58,0.07483314773547883,0.42000000000000004,1.0,1000.0
Moon,100,0.3,svm,5,0.5824999999999999,0.5900000000000001,0.18275666882497066,-0.007500000000000173,1.0,0.001
Moon,100,0.3,svm,5,0.8100000000000002,0.7899999999999998,0.09165151389911681,0.02000000000000035,1.0,0.005
Moon,100,0.3,svm,5,0.8324999999999999,0.8300000000000001,0.06782329983125267,0.0024999999999998357,1.0,0.01
Moon,100,0.3,svm,5,0.8949999999999999,0.8899999999999999,0.04898979485566355,0.0050000000000000044,1.0,0.1
Moon,100,0.3,svm,5,0.9549999999999998,0.9400000000000001,0.019999999999999973,0.014999999999999791,1.0,0.5
Moon,100,0.3,svm,5,0.97,0.95,0.04472135954999579,0.020000000000000018,1.0,1.0
Moon,100,0.3,svm,5,0.9799999999999999,0.96,0.03741657386773941,0.019999999999999907,1.0,5.0
Moon,100,0.3,svm,5,0.9799999999999999,0.95,0.05477225575051661,0.029999999999999916,1.0,10.0
Moon,100,0.3,svm,5,1.0,0.76,0.07999999999999999,0.24,1.0,100.0
Moon,100,0.3,svm,5,1.0,0.53,0.039999999999999994,0.47,1.0,1000.0
Moon,100,0.4,svm,5,0.55,0.55,0.09486832980505137,0.0,1.0,0.001
Moon,100,0.4,svm,5,0.5950000000000001,0.57,0.12884098726725127,0.025000000000000133,1.0,0.005
Moon,100,0.4,svm,5,0.75,0.74,0.09695359714832659,0.010000000000000009,1.0,0.01
Moon,100,0.4,svm,5,0.7775000000000001,0.77,0.07483314773547886,0.007500000000000062,1.0,0.1
Moon,100,0.4,svm,5,0.7925000000000001,0.7899999999999999,0.09695359714832658,0.0025000000000001688,1.0,0.5
Moon,100,0.4,svm,5,0.8150000000000001,0.8099999999999999,0.09695359714832658,0.0050000000000001155,1.0,1.0
Moon,100,0.4,svm,5,0.85,0.7200000000000001,0.10295630140987001,0.1299999999999999,1.0,5.0
Moon,100,0.4,svm,5,0.8924999999999998,0.6900000000000001,0.08000000000000003,0.2024999999999998,1.0,10.0
Moon,100,0.4,svm,5,0.9875,0.62,0.08717797887081347,0.36750000000000005,1.0,100.0
Moon,100,0.4,svm,5,1.0,0.6100000000000001,0.09695359714832658,0.3899999999999999,1.0,1000.0
Moon,100,0.5,svm,5,0.5900000000000001,0.5900000000000001,0.09695359714832658,0.0,1.0,0.001
Moon,100,0.5,svm,5,0.5900000000000001,0.5900000000000001,0.09695359714832658,0.0,1.0,0.005
Moon,100,0.5,svm,5,0.6825000000000001,0.69,0.128062484748657,-0.00749999999999984,1.0,0.01
Moon,100,0.5,svm,5,0.8025,0.7899999999999999,0.08602325267042626,0.012500000000000067,1.0,0.1
Moon,100,0.5,svm,5,0.825,0.8099999999999999,0.07348469228349537,0.015000000000000013,1.0,0.5
Moon,100,0.5,svm,5,0.835,0.79,0.09695359714832658,0.04499999999999993,1.0,1.0
Moon,100,0.5,svm,5,0.8724999999999999,0.75,0.07071067811865475,0.12249999999999994,1.0,5.0
Moon,100,0.5,svm,5,0.8825,0.7299999999999999,0.07483314773547885,0.15250000000000008,1.0,10.0
